Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2015-06-24 00:00:00,240.64,14308975.0,3443311744.0,13031440.24,37740.0,0.3986452649006622,0.0,854.0,7.8,373003.51056046656,49692386354.89384,912266.24,16.74555521,1.8072058666273583,7.969409195342053,218529.0,114471.0,73252961,110435.0,61712.0,1132574.14553249,209771.0,50479376.0
2015-06-25 00:00:00,241.92,14312975.0,3462594912.0,10962820.8021,37796.0,0.3543320125,0.0,1041.0,7.066666666666666,395235.50787864026,49692386354.89384,971550.72,16.65594974,2.019692458311302,8.572834137775855,199310.0,113329.0,73366290,107281.0,59391.0,942740.57984613,198842.0,48103894.0
2015-06-26 00:00:00,241.19,14316675.0,3453038843.25,9223446.0843,37858.0,0.4248554391891892,0.0,1040.0,7.783333333333332,365592.8447877421,49692386354.89384,896744.42,18.07278654,1.5559035527893217,7.754621411276375,240437.0,115640.0,73481930,111419.0,61230.0,1512668.25293857,238961.0,57634962.0
2015-06-27 00:00:00,248.5,14319875.0,3558488937.5,14129657.296999998,37919.0,0.4824453359375,0.0,968.0,8.733333333333333,316188.4063029121,49692386354.89384,799424.5,17.01717922,1.825352585221772,7.342522686358794,258833.0,108876.0,73590806,100268.0,56103.0,1294255.24826031,176240.0,43795621.0
2015-06-28 00:00:00,248.76,14323550.0,3563126298.0,10580415.55,37977.0,0.40012501360544217,0.0,856.0,8.15,363122.6228635006,49692386354.89384,917924.4,15.34595899,2.5490827299448515,9.396298495240046,230750.0,97690.0,73688496,89826.0,52987.0,870994.43095846,144758.0,36009989.0
2015-06-29 00:00:00,253.8,14326975.0,3636186255.0,23781478.0308,38041.0,0.4677260729927008,0.0,737.0,9.183333333333334,336442.88509952795,49402014931.22746,873579.6000000002,17.63474995,1.5046073990497686,7.458905899128236,224321.0,117119.0,73805615,110573.0,60596.0,1139559.77246272,228764.0,58060302.0
2015-06-30 00:00:00,262.53,14330550.0,3762199291.5,32721352.449,38122.0,0.5685594055944054,1.0,701.0,9.083333333333334,351177.60999439785,49402014931.22746,945633.06,27.42901276,1.1088411402318143,6.346402824104213,261770.0,149003.0,73954618,144779.0,65250.0,1734608.37327389,324844.0,85281203.0
2015-07-01 00:00:00,257.85,14334175.0,3696067023.750001,19888691.3742,38212.0,0.6247242620689655,3.0,892.0,8.866666666666667,356089.1849593544,49402014931.22746,940636.8,23.45051495,1.5254938011993424,6.232808762432331,250536.0,150917.0,74105535,143673.0,73504.0,1280883.7649577,239136.0,61661136.0
2015-07-02 00:00:00,255.06,14337675.0,3656967385.5,14412369.657600002,38283.0,0.5119018,1.0,1364.0,8.283333333333333,343810.24754696287,49402014931.22746,898066.26,21.94824463,1.3769964900664269,6.624519683993893,254259.0,135567.0,74241102,130719.0,78600.0,1337087.91503447,255701.0,65219212.0
2015-07-03 00:00:00,255.1,14341725.0,3658574047.5,12755211.195599996,38356.0,0.4551951790123457,0.0,1301.0,7.4833333333333325,397837.5721614856,49402014931.22746,1039532.5,25.17856317,1.671979142969953,7.488833737960247,270019.0,138811.0,74379913,127989.0,71267.0,1337098.45126332,243723.0,62173772.0
2015-07-04 00:00:00,257.92,14345600.0,3700017152.0,10781726.712899998,38418.0,0.4051464451612904,7.0,1356.0,7.333333333333332,380647.0597841374,49402014931.22746,1004340.48,19.74261492,2.2912552003665843,8.786112151167877,250207.0,114310.0,74494223,104771.0,55637.0,1036173.95773223,169951.0,43833637.0
2015-07-05 00:00:00,270.92,14349225.0,3887492037.0,31239755.6328,38473.0,0.3802883379310345,3.0,1374.0,8.75,356089.1849593544,49402014931.22746,986961.56,18.13805799,1.6560877759064434,9.703301020508485,241519.0,101714.0,74595937,96444.0,59292.0,933717.89050052,219976.0,59595969.0
